,STUDENT_NUM,STUDY_PROGRAM,MAIN_STUDY_PROGRAM,ACADEMIC_YEAR,START_DATE,END_DATE,ENROLLMENT_TYPE,EXAM_TYPE,FULL_TIME_PART,PROGRAM_ACTIVE_CODE,DATE_ACTIVE_CODE_MODIFIED,DATE_WITHRAWAL_PRE-REGIS,WITHDRAWAL_REASON,HIGHER_EDU_REGISTER,DATE_REGIS_PROOF,DATE_ENROLLMENT_REQUEST,LOTTERY_FORM,DECENTRALIZED_RESULT_SELECTION,DECENTRALIZED_SELECTION_FOLLOWUP,LOTTERY_RESULT,LOTTERY_STATUS,DATE_REQUEST_STOP,FINANCING,DATE_FIRST_ENROL_REQUEST,STUDY_CHECK_PARTICIPATION,DATE_STUDY_CHECK,STUDY_CHECK_RESULT,STUDY_CHECK_ADMISSION,EXAM_ADMINISTERED,DATE_EXAM_STARTED,EXAM_PROG_DETAILS,DATE_EXAM_CONDUCTED,EXAM_FINAL_RESULT,EXAM_GRADE,HONORS_PROG_PARTICIPATION,PRIOR_EDUCATION,PRIOR_SCHOOL_NAME,PRIOR_FINAL_EXAM_DATE,PRIOR_DIMPLOMA_OBTAINTION,PRIOR_EXTENSION_CODE,PRIOR_SPECIALITY,PRIOR_VERIFICATION_STATUS,PRIOR_VERIFICATION_DATE,BIRTH_DATE,GENDER,NATIONALITY,YEAR_STARTED_HU,PRIOR_QUALIFICATION_TYPE,INFO_CURRENT
50,1764427,BOPAPABOV,BOPAPABOV,2019,2019-09-01 00:00:00.0000000,2019-10-31 00:00:00.0000000,S,D,D,4,2019-06-17 07:54:45.0000000,,VB,34808,2019-09-03 00:00:00.0000000,2019-04-18 00:00:00.0000000,N,,,,,2019-10-09 00:00:00.0000000,J,2019-04-18 00:00:00.0000000,J,,,,D,2019-09-01,OTVP-DT-19,,,J,N,711,"onbekend, zie diploma",1990-05-18,J,,,N,,1968-07-30,V,NL,2019,,J
51,1765243,BGHBFY,BGHBFY,2019,2020-02-01 00:00:00.0000000,2020-08-31 00:00:00.0000000,S,B,V,4,2019-11-08 11:47:33.0000000,,VB,34570,2019-11-12 00:00:00.0000000,2019-04-23 00:00:00.0000000,N,,,,,,M,2019-04-23 00:00:00.0000000,NVT,,,,B,2020-02-01,G-EXTERN-17,,,J,N,371,Martinus College Christelijke Scholengemeenschap voor LYC HAVO MAVO VB,2017-06-15,J,,,GD,2017-06-15,1999-02-23,V,NL,2019,HAVO,J
52,1765243,BGHBFY,BGHBFY,2019,2020-02-01 00:00:00.0000000,2020-08-31 00:00:00.0000000,S,B,V,4,2019-11-08 11:47:33.0000000,,VB,34570,2019-11-12 00:00:00.0000000,2019-04-23 00:00:00.0000000,N,,,,,,M,2019-04-23 00:00:00.0000000,NVT,,,,B,2020-02-01,G-EXTERN-17,,,J,N,591,Hogeschool van Amsterdam,2022-01-26,J,34572.0,B Opleiding tot Oefentherapeut,GD,2022-01-26,1999-02-23,V,NL,2019,HBO,J
53,1765243,BGHBFY,BGHBFY,2019,2020-02-01 00:00:00.0000000,2020-08-31 00:00:00.0000000,S,B,V,4,2019-11-08 11:47:33.0000000,,VB,34570,2019-11-12 00:00:00.0000000,2019-04-23 00:00:00.0000000,N,,,,,,M,2019-04-23 00:00:00.0000000,NVT,,,,B,2020-02-01,G-EXTERN-17,,,J,N,611,Hogeschool van Amsterdam,2018-07-19,J,34572.0,B Opleiding tot Oefentherapeut-Mensendieck,GD,2018-07-19,1999-02-23,V,NL,2019,HBO,J
54,1765243,BGHBFY,BGHBFY,2019,2020-02-01 00:00:00.0000000,2020-08-31 00:00:00.0000000,S,B,V,4,2019-11-08 11:47:33.0000000,,VB,34570,2019-11-12 00:00:00.0000000,2019-04-23 00:00:00.0000000,N,,,,,,M,2019-04-23 00:00:00.0000000,NVT,,,,B,2020-02-01,G-EXTERN-17,,,J,N,SL 00591-01,Hogeschool Utrecht,,N,34570.0,B Opleiding tot Fysiotherapeut,N,,1999-02-23,V,NL,2019,HBO,J
55,1765243,BGHBFY,BGHBFY,2020,2021-03-01 00:00:00.0000000,2021-08-31 00:00:00.0000000,S,B,V,4,2021-02-17 09:20:11.0000000,,,34570,2021-02-18 00:00:00.0000000,2021-02-03 00:00:00.0000000,N,,,,,,M,2020-08-19 00:00:00.0000000,NVT,,,,B,2020-02-01,G-EXTERN-17,,,J,N,371,Martinus College Christelijke Scholengemeenschap voor LYC HAVO MAVO VB,2017-06-15,J,,,GD,2017-06-15,1999-02-23,V,NL,2019,HAVO,J
56,1765243,BGHBFY,BGHBFY,2020,2021-03-01 00:00:00.0000000,2021-08-31 00:00:00.0000000,S,B,V,4,2021-02-17 09:20:11.0000000,,,34570,2021-02-18 00:00:00.0000000,2021-02-03 00:00:00.0000000,N,,,,,,M,2020-08-19 00:00:00.0000000,NVT,,,,B,2020-02-01,G-EXTERN-17,,,J,N,591,Hogeschool van Amsterdam,2022-01-26,J,34572.0,B Opleiding tot Oefentherapeut,GD,2022-01-26,1999-02-23,V,NL,2019,HBO,J
57,1765243,BGHBFY,BGHBFY,2020,2021-03-01 00:00:00.0000000,2021-08-31 00:00:00.0000000,S,B,V,4,2021-02-17 09:20:11.0000000,,,34570,2021-02-18 00:00:00.0000000,2021-02-03 00:00:00.0000000,N,,,,,,M,2020-08-19 00:00:00.0000000,NVT,,,,B,2020-02-01,G-EXTERN-17,,,J,N,611,Hogeschool van Amsterdam,2018-07-19,J,34572.0,B Opleiding tot Oefentherapeut-Mensendieck,GD,2018-07-19,1999-02-23,V,NL,2019,HBO,J
58,1765243,BGHBFY,BGHBFY,2020,2021-03-01 00:00:00.0000000,2021-08-31 00:00:00.0000000,S,B,V,4,2021-02-17 09:20:11.0000000,,,34570,2021-02-18 00:00:00.0000000,2021-02-03 00:00:00.0000000,N,,,,,,M,2020-08-19 00:00:00.0000000,NVT,,,,B,2020-02-01,G-EXTERN-17,,,J,N,SL 00591-01,Hogeschool Utrecht,,N,34570.0,B Opleiding tot Fysiotherapeut,N,,1999-02-23,V,NL,2019,HBO,J
59,1765243,BGHBFY,BGHBFY,2021,2021-09-01 00:00:00.0000000,2022-01-31 00:00:00.0000000,S,B,V,4,2021-09-30 09:38:06.0000000,,VB,34570,2021-09-30 00:00:00.0000000,2021-08-29 00:00:00.0000000,N,,,,,2022-01-30 00:00:00.0000000,M,,NVT,,,,B,2020-02-01,G-EXTERN-17,,,J,N,371,Martinus College Christelijke Scholengemeenschap voor LYC HAVO MAVO VB,2017-06-15,J,,,GD,2017-06-15,1999-02-23,V,NL,2019,HAVO,J
60,1765243,BGHBFY,BGHBFY,2021,2021-09-01 00:00:00.0000000,2022-01-31 00:00:00.0000000,S,B,V,4,2021-09-30 09:38:06.0000000,,VB,34570,2021-09-30 00:00:00.0000000,2021-08-29 00:00:00.0000000,N,,,,,2022-01-30 00:00:00.0000000,M,,NVT,,,,B,2020-02-01,G-EXTERN-17,,,J,N,591,Hogeschool van Amsterdam,2022-01-26,J,34572.0,B Opleiding tot Oefentherapeut,GD,2022-01-26,1999-02-23,V,NL,2019,HBO,J
61,1765243,BGHBFY,BGHBFY,2021,2021-09-01 00:00:00.0000000,2022-01-31 00:00:00.0000000,S,B,V,4,2021-09-30 09:38:06.0000000,,VB,34570,2021-09-30 00:00:00.0000000,2021-08-29 00:00:00.0000000,N,,,,,2022-01-30 00:00:00.0000000,M,,NVT,,,,B,2020-02-01,G-EXTERN-17,,,J,N,611,Hogeschool van Amsterdam,2018-07-19,J,34572.0,B Opleiding tot Oefentherapeut-Mensendieck,GD,2018-07-19,1999-02-23,V,NL,2019,HBO,J
62,1765243,BGHBFY,BGHBFY,2021,2021-09-01 00:00:00.0000000,2022-01-31 00:00:00.0000000,S,B,V,4,2021-09-30 09:38:06.0000000,,VB,34570,2021-09-30 00:00:00.0000000,2021-08-29 00:00:00.0000000,N,,,,,2022-01-30 00:00:00.0000000,M,,NVT,,,,B,2020-02-01,G-EXTERN-17,,,J,N,SL 00591-01,Hogeschool Utrecht,,N,34570.0,B Opleiding tot Fysiotherapeut,N,,1999-02-23,V,NL,2019,HBO,J
63,1766090,BMLM,BMLM,2019,2019-09-01 00:00:00.0000000,2020-06-30 00:00:00.0000000,S,D,V,4,2019-07-10 08:01:31.0000000,,PROP_EXAM,35522,2019-07-18 00:00:00.0000000,2019-04-25 00:00:00.0000000,N,,,,,,J,2019-04-25 00:00:00.0000000,J,2019-06-21 00:00:00.0000000,T,JT,D,2019-09-01,MBLM-DV-19,2020-06-30,---,N,N,179,Het Schoonhovens College,2018-06-13,J,,,GD,2018-06-13,2000-03-08,M,NL,2019,VWO,J
64,1766090,BMLM,BMLM,2019,2019-09-01 00:00:00.0000000,2020-06-30 00:00:00.0000000,S,D,V,4,2019-07-10 08:01:31.0000000,,PROP_EXAM,35522,2019-07-18 00:00:00.0000000,2019-04-25 00:00:00.0000000,N,,,,,,J,2019-04-25 00:00:00.0000000,J,2019-06-21 00:00:00.0000000,T,JT,D,2019-09-01,MBLM-DV-19,2020-06-30,---,N,N,591,Hogeschool Utrecht,,N,35522.0,B Logistics Management,N,,2000-03-08,M,NL,2019,HBO,J
65,1766090,BMLM,BMLM,2019,2019-09-01 00:00:00.0000000,2020-06-30 00:00:00.0000000,S,D,V,4,2019-07-10 08:01:31.0000000,,PROP_EXAM,35522,2019-07-18 00:00:00.0000000,2019-04-25 00:00:00.0000000,N,,,,,,J,2019-04-25 00:00:00.0000000,J,2019-06-21 00:00:00.0000000,T,JT,D,2019-09-01,MBLM-DV-19,2020-06-30,---,N,N,611,Hogeschool Utrecht,2020-06-30,J,35522.0,B Logistics Management,GD,2020-06-30,2000-03-08,M,NL,2019,HBO,J
66,1766090,BMLM,BMLM,2019,2019-09-01 00:00:00.0000000,2020-06-30 00:00:00.0000000,S,D,V,4,2019-07-10 08:01:31.0000000,,PROP_EXAM,35522,2019-07-18 00:00:00.0000000,2019-04-25 00:00:00.0000000,N,,,,,,J,2019-04-25 00:00:00.0000000,J,2019-06-21 00:00:00.0000000,T,JT,D,2019-09-01,MBLM-DV-19,2020-06-30,---,N,N,741,Universiteit Utrecht; Utrecht,,N,50950.0,B Economie en Bedrijfseconomie,N,,2000-03-08,M,NL,2019,WO,J
67,1766090,BMLM,BMLM,2019,2019-09-01 00:00:00.0000000,2020-06-30 00:00:00.0000000,S,D,V,4,2019-07-10 08:01:31.0000000,,PROP_EXAM,35522,2019-07-18 00:00:00.0000000,2019-04-25 00:00:00.0000000,N,,,,,,J,2019-04-25 00:00:00.0000000,J,2019-06-21 00:00:00.0000000,T,JT,B,2020-09-01,MBLM-BV-19,,,J,N,179,Het Schoonhovens College,2018-06-13,J,,,GD,2018-06-13,2000-03-08,M,NL,2019,VWO,J
68,1766090,BMLM,BMLM,2019,2019-09-01 00:00:00.0000000,2020-06-30 00:00:00.0000000,S,D,V,4,2019-07-10 08:01:31.0000000,,PROP_EXAM,35522,2019-07-18 00:00:00.0000000,2019-04-25 00:00:00.0000000,N,,,,,,J,2019-04-25 00:00:00.0000000,J,2019-06-21 00:00:00.0000000,T,JT,B,2020-09-01,MBLM-BV-19,,,J,N,591,Hogeschool Utrecht,,N,35522.0,B Logistics Management,N,,2000-03-08,M,NL,2019,HBO,J
69,1766090,BMLM,BMLM,2019,2019-09-01 00:00:00.0000000,2020-06-30 00:00:00.0000000,S,D,V,4,2019-07-10 08:01:31.0000000,,PROP_EXAM,35522,2019-07-18 00:00:00.0000000,2019-04-25 00:00:00.0000000,N,,,,,,J,2019-04-25 00:00:00.0000000,J,2019-06-21 00:00:00.0000000,T,JT,B,2020-09-01,MBLM-BV-19,,,J,N,611,Hogeschool Utrecht,2020-06-30,J,35522.0,B Logistics Management,GD,2020-06-30,2000-03-08,M,NL,2019,HBO,J
70,1766090,BMLM,BMLM,2019,2019-09-01 00:00:00.0000000,2020-06-30 00:00:00.0000000,S,D,V,4,2019-07-10 08:01:31.0000000,,PROP_EXAM,35522,2019-07-18 00:00:00.0000000,2019-04-25 00:00:00.0000000,N,,,,,,J,2019-04-25 00:00:00.0000000,J,2019-06-21 00:00:00.0000000,T,JT,B,2020-09-01,MBLM-BV-19,,,J,N,741,Universiteit Utrecht; Utrecht,,N,50950.0,B Economie en Bedrijfseconomie,N,,2000-03-08,M,NL,2019,WO,J
71,1766090,BMLM,BMLM,2019,2020-07-01 00:00:00.0000000,2020-08-31 00:00:00.0000000,S,B,V,4,2020-09-28 14:11:00.0000000,,,35522,2019-07-18 00:00:00.0000000,2020-09-28 14:11:00.0000000,,,,,,,J,,NVT,,,,D,2019-09-01,MBLM-DV-19,2020-06-30,---,N,N,179,Het Schoonhovens College,2018-06-13,J,,,GD,2018-06-13,2000-03-08,M,NL,2019,VWO,J
72,1766090,BMLM,BMLM,2019,2020-07-01 00:00:00.0000000,2020-08-31 00:00:00.0000000,S,B,V,4,2020-09-28 14:11:00.0000000,,,35522,2019-07-18 00:00:00.0000000,2020-09-28 14:11:00.0000000,,,,,,,J,,NVT,,,,D,2019-09-01,MBLM-DV-19,2020-06-30,---,N,N,591,Hogeschool Utrecht,,N,35522.0,B Logistics Management,N,,2000-03-08,M,NL,2019,HBO,J
73,1766090,BMLM,BMLM,2019,2020-07-01 00:00:00.0000000,2020-08-31 00:00:00.0000000,S,B,V,4,2020-09-28 14:11:00.0000000,,,35522,2019-07-18 00:00:00.0000000,2020-09-28 14:11:00.0000000,,,,,,,J,,NVT,,,,D,2019-09-01,MBLM-DV-19,2020-06-30,---,N,N,611,Hogeschool Utrecht,2020-06-30,J,35522.0,B Logistics Management,GD,2020-06-30,2000-03-08,M,NL,2019,HBO,J
74,1766090,BMLM,BMLM,2019,2020-07-01 00:00:00.0000000,2020-08-31 00:00:00.0000000,S,B,V,4,2020-09-28 14:11:00.0000000,,,35522,2019-07-18 00:00:00.0000000,2020-09-28 14:11:00.0000000,,,,,,,J,,NVT,,,,D,2019-09-01,MBLM-DV-19,2020-06-30,---,N,N,741,Universiteit Utrecht; Utrecht,,N,50950.0,B Economie en Bedrijfseconomie,N,,2000-03-08,M,NL,2019,WO,J
75,1766090,BMLM,BMLM,2019,2020-07-01 00:00:00.0000000,2020-08-31 00:00:00.0000000,S,B,V,4,2020-09-28 14:11:00.0000000,,,35522,2019-07-18 00:00:00.0000000,2020-09-28 14:11:00.0000000,,,,,,,J,,NVT,,,,B,2020-09-01,MBLM-BV-19,,,J,N,179,Het Schoonhovens College,2018-06-13,J,,,GD,2018-06-13,2000-03-08,M,NL,2019,VWO,J
76,1766090,BMLM,BMLM,2019,2020-07-01 00:00:00.0000000,2020-08-31 00:00:00.0000000,S,B,V,4,2020-09-28 14:11:00.0000000,,,35522,2019-07-18 00:00:00.0000000,2020-09-28 14:11:00.0000000,,,,,,,J,,NVT,,,,B,2020-09-01,MBLM-BV-19,,,J,N,591,Hogeschool Utrecht,,N,35522.0,B Logistics Management,N,,2000-03-08,M,NL,2019,HBO,J
77,1766090,BMLM,BMLM,2019,2020-07-01 00:00:00.0000000,2020-08-31 00:00:00.0000000,S,B,V,4,2020-09-28 14:11:00.0000000,,,35522,2019-07-18 00:00:00.0000000,2020-09-28 14:11:00.0000000,,,,,,,J,,NVT,,,,B,2020-09-01,MBLM-BV-19,,,J,N,611,Hogeschool Utrecht,2020-06-30,J,35522.0,B Logistics Management,GD,2020-06-30,2000-03-08,M,NL,2019,HBO,J
78,1766090,BMLM,BMLM,2019,2020-07-01 00:00:00.0000000,2020-08-31 00:00:00.0000000,S,B,V,4,2020-09-28 14:11:00.0000000,,,35522,2019-07-18 00:00:00.0000000,2020-09-28 14:11:00.0000000,,,,,,,J,,NVT,,,,B,2020-09-01,MBLM-BV-19,,,J,N,741,Universiteit Utrecht; Utrecht,,N,50950.0,B Economie en Bedrijfseconomie,N,,2000-03-08,M,NL,2019,WO,J
79,1766090,BMLM,BMLM,2020,2020-09-01 00:00:00.0000000,2021-08-31 00:00:00.0000000,S,B,V,4,2020-07-24 09:57:38.0000000,,,35522,2020-07-28 00:00:00.0000000,2020-06-11 00:00:00.0000000,N,,,,,,J,,NVT,,,,D,2019-09-01,MBLM-DV-19,2020-06-30,---,N,N,179,Het Schoonhovens College,2018-06-13,J,,,GD,2018-06-13,2000-03-08,M,NL,2019,VWO,J
80,1766090,BMLM,BMLM,2020,2020-09-01 00:00:00.0000000,2021-08-31 00:00:00.0000000,S,B,V,4,2020-07-24 09:57:38.0000000,,,35522,2020-07-28 00:00:00.0000000,2020-06-11 00:00:00.0000000,N,,,,,,J,,NVT,,,,D,2019-09-01,MBLM-DV-19,2020-06-30,---,N,N,591,Hogeschool Utrecht,,N,35522.0,B Logistics Management,N,,2000-03-08,M,NL,2019,HBO,J
81,1766090,BMLM,BMLM,2020,2020-09-01 00:00:00.0000000,2021-08-31 00:00:00.0000000,S,B,V,4,2020-07-24 09:57:38.0000000,,,35522,2020-07-28 00:00:00.0000000,2020-06-11 00:00:00.0000000,N,,,,,,J,,NVT,,,,D,2019-09-01,MBLM-DV-19,2020-06-30,---,N,N,611,Hogeschool Utrecht,2020-06-30,J,35522.0,B Logistics Management,GD,2020-06-30,2000-03-08,M,NL,2019,HBO,J
82,1766090,BMLM,BMLM,2020,2020-09-01 00:00:00.0000000,2021-08-31 00:00:00.0000000,S,B,V,4,2020-07-24 09:57:38.0000000,,,35522,2020-07-28 00:00:00.0000000,2020-06-11 00:00:00.0000000,N,,,,,,J,,NVT,,,,D,2019-09-01,MBLM-DV-19,2020-06-30,---,N,N,741,Universiteit Utrecht; Utrecht,,N,50950.0,B Economie en Bedrijfseconomie,N,,2000-03-08,M,NL,2019,WO,J
83,1766090,BMLM,BMLM,2020,2020-09-01 00:00:00.0000000,2021-08-31 00:00:00.0000000,S,B,V,4,2020-07-24 09:57:38.0000000,,,35522,2020-07-28 00:00:00.0000000,2020-06-11 00:00:00.0000000,N,,,,,,J,,NVT,,,,B,2020-09-01,MBLM-BV-19,,,J,N,179,Het Schoonhovens College,2018-06-13,J,,,GD,2018-06-13,2000-03-08,M,NL,2019,VWO,J
84,1766090,BMLM,BMLM,2020,2020-09-01 00:00:00.0000000,2021-08-31 00:00:00.0000000,S,B,V,4,2020-07-24 09:57:38.0000000,,,35522,2020-07-28 00:00:00.0000000,2020-06-11 00:00:00.0000000,N,,,,,,J,,NVT,,,,B,2020-09-01,MBLM-BV-19,,,J,N,591,Hogeschool Utrecht,,N,35522.0,B Logistics Management,N,,2000-03-08,M,NL,2019,HBO,J
85,1766090,BMLM,BMLM,2020,2020-09-01 00:00:00.0000000,2021-08-31 00:00:00.0000000,S,B,V,4,2020-07-24 09:57:38.0000000,,,35522,2020-07-28 00:00:00.0000000,2020-06-11 00:00:00.0000000,N,,,,,,J,,NVT,,,,B,2020-09-01,MBLM-BV-19,,,J,N,611,Hogeschool Utrecht,2020-06-30,J,35522.0,B Logistics Management,GD,2020-06-30,2000-03-08,M,NL,2019,HBO,J
86,1766090,BMLM,BMLM,2020,2020-09-01 00:00:00.0000000,2021-08-31 00:00:00.0000000,S,B,V,4,2020-07-24 09:57:38.0000000,,,35522,2020-07-28 00:00:00.0000000,2020-06-11 00:00:00.0000000,N,,,,,,J,,NVT,,,,B,2020-09-01,MBLM-BV-19,,,J,N,741,Universiteit Utrecht; Utrecht,,N,50950.0,B Economie en Bedrijfseconomie,N,,2000-03-08,M,NL,2019,WO,J
87,1766090,BMLM,BMLM,2021,2021-09-01 00:00:00.0000000,2021-09-30 00:00:00.0000000,S,B,V,4,2021-08-31 19:17:32.0000000,,VB,35522,2021-09-02 00:00:00.0000000,2021-08-31 00:00:00.0000000,N,,,,,2021-09-30 00:00:00.0000000,J,,NVT,,,,D,2019-09-01,MBLM-DV-19,2020-06-30,---,N,N,179,Het Schoonhovens College,2018-06-13,J,,,GD,2018-06-13,2000-03-08,M,NL,2019,VWO,J
88,1766090,BMLM,BMLM,2021,2021-09-01 00:00:00.0000000,2021-09-30 00:00:00.0000000,S,B,V,4,2021-08-31 19:17:32.0000000,,VB,35522,2021-09-02 00:00:00.0000000,2021-08-31 00:00:00.0000000,N,,,,,2021-09-30 00:00:00.0000000,J,,NVT,,,,D,2019-09-01,MBLM-DV-19,2020-06-30,---,N,N,591,Hogeschool Utrecht,,N,35522.0,B Logistics Management,N,,2000-03-08,M,NL,2019,HBO,J
89,1766090,BMLM,BMLM,2021,2021-09-01 00:00:00.0000000,2021-09-30 00:00:00.0000000,S,B,V,4,2021-08-31 19:17:32.0000000,,VB,35522,2021-09-02 00:00:00.0000000,2021-08-31 00:00:00.0000000,N,,,,,2021-09-30 00:00:00.0000000,J,,NVT,,,,D,2019-09-01,MBLM-DV-19,2020-06-30,---,N,N,611,Hogeschool Utrecht,2020-06-30,J,35522.0,B Logistics Management,GD,2020-06-30,2000-03-08,M,NL,2019,HBO,J
90,1766090,BMLM,BMLM,2021,2021-09-01 00:00:00.0000000,2021-09-30 00:00:00.0000000,S,B,V,4,2021-08-31 19:17:32.0000000,,VB,35522,2021-09-02 00:00:00.0000000,2021-08-31 00:00:00.0000000,N,,,,,2021-09-30 00:00:00.0000000,J,,NVT,,,,D,2019-09-01,MBLM-DV-19,2020-06-30,---,N,N,741,Universiteit Utrecht; Utrecht,,N,50950.0,B Economie en Bedrijfseconomie,N,,2000-03-08,M,NL,2019,WO,J
91,1766090,BMLM,BMLM,2021,2021-09-01 00:00:00.0000000,2021-09-30 00:00:00.0000000,S,B,V,4,2021-08-31 19:17:32.0000000,,VB,35522,2021-09-02 00:00:00.0000000,2021-08-31 00:00:00.0000000,N,,,,,2021-09-30 00:00:00.0000000,J,,NVT,,,,B,2020-09-01,MBLM-BV-19,,,J,N,179,Het Schoonhovens College,2018-06-13,J,,,GD,2018-06-13,2000-03-08,M,NL,2019,VWO,J
92,1766090,BMLM,BMLM,2021,2021-09-01 00:00:00.0000000,2021-09-30 00:00:00.0000000,S,B,V,4,2021-08-31 19:17:32.0000000,,VB,35522,2021-09-02 00:00:00.0000000,2021-08-31 00:00:00.0000000,N,,,,,2021-09-30 00:00:00.0000000,J,,NVT,,,,B,2020-09-01,MBLM-BV-19,,,J,N,591,Hogeschool Utrecht,,N,35522.0,B Logistics Management,N,,2000-03-08,M,NL,2019,HBO,J
93,1766090,BMLM,BMLM,2021,2021-09-01 00:00:00.0000000,2021-09-30 00:00:00.0000000,S,B,V,4,2021-08-31 19:17:32.0000000,,VB,35522,2021-09-02 00:00:00.0000000,2021-08-31 00:00:00.0000000,N,,,,,2021-09-30 00:00:00.0000000,J,,NVT,,,,B,2020-09-01,MBLM-BV-19,,,J,N,611,Hogeschool Utrecht,2020-06-30,J,35522.0,B Logistics Management,GD,2020-06-30,2000-03-08,M,NL,2019,HBO,J
94,1766090,BMLM,BMLM,2021,2021-09-01 00:00:00.0000000,2021-09-30 00:00:00.0000000,S,B,V,4,2021-08-31 19:17:32.0000000,,VB,35522,2021-09-02 00:00:00.0000000,2021-08-31 00:00:00.0000000,N,,,,,2021-09-30 00:00:00.0000000,J,,NVT,,,,B,2020-09-01,MBLM-BV-19,,,J,N,741,Universiteit Utrecht; Utrecht,,N,50950.0,B Economie en Bedrijfseconomie,N,,2000-03-08,M,NL,2019,WO,J
95,1768080,BTICIC,BTICIC,2019,2019-09-01 00:00:00.0000000,2020-08-31 00:00:00.0000000,S,D,V,4,2019-08-27 09:21:13.0000000,,,30020,2019-08-29 00:00:00.0000000,2019-04-30 00:00:00.0000000,N,,,,,,J,2019-04-30 00:00:00.0000000,J,2019-08-22 00:00:00.0000000,P,JP,D,2019-09-01,TICT-VPOPICT-19,,,J,N,3,Stichting ROC Midden Nederland,2015-06-26,J,,,N,,1994-01-15,M,XXX,2019,VWO,N
96,1768080,BTICIC,BTICIC,2019,2019-09-01 00:00:00.0000000,2020-08-31 00:00:00.0000000,S,D,V,4,2019-08-27 09:21:13.0000000,,,30020,2019-08-29 00:00:00.0000000,2019-04-30 00:00:00.0000000,N,,,,,,J,2019-04-30 00:00:00.0000000,J,2019-08-22 00:00:00.0000000,P,JP,D,2019-09-01,TICT-VPOPICT-19,,,J,N,591,Hogeschool Utrecht,,N,30020.0,B HBO-ICT,GV,2021-09-24,1994-01-15,M,XXX,2019,HBO,J
97,1768080,BTICIC,BTICIC,2019,2019-09-01 00:00:00.0000000,2020-08-31 00:00:00.0000000,S,D,V,4,2019-08-27 09:21:13.0000000,,,30020,2019-08-29 00:00:00.0000000,2019-04-30 00:00:00.0000000,N,,,,,,J,2019-04-30 00:00:00.0000000,J,2019-08-22 00:00:00.0000000,P,JP,D,2019-09-01,TICT-VPOPICT-19,,,J,N,601,Hogeschool Utrecht; Utrecht,2019-05-09,J,,,DD,2019-05-21,1994-01-15,M,XXX,2019,VO,J
98,1768080,BTICIC,BTICIC,2019,2019-09-01 00:00:00.0000000,2020-08-31 00:00:00.0000000,S,D,V,4,2019-08-27 09:21:13.0000000,,,30020,2019-08-29 00:00:00.0000000,2019-04-30 00:00:00.0000000,N,,,,,,J,2019-04-30 00:00:00.0000000,J,2019-08-22 00:00:00.0000000,P,JP,B,2020-09-01,TICT-VBAOPIC-20,,,J,N,3,Stichting ROC Midden Nederland,2015-06-26,J,,,N,,1994-01-15,M,XXX,2019,VWO,N
99,1768080,BTICIC,BTICIC,2019,2019-09-01 00:00:00.0000000,2020-08-31 00:00:00.0000000,S,D,V,4,2019-08-27 09:21:13.0000000,,,30020,2019-08-29 00:00:00.0000000,2019-04-30 00:00:00.0000000,N,,,,,,J,2019-04-30 00:00:00.0000000,J,2019-08-22 00:00:00.0000000,P,JP,B,2020-09-01,TICT-VBAOPIC-20,,,J,N,591,Hogeschool Utrecht,,N,30020.0,B HBO-ICT,GV,2021-09-24,1994-01-15,M,XXX,2019,HBO,J
100,1768080,BTICIC,BTICIC,2019,2019-09-01 00:00:00.0000000,2020-08-31 00:00:00.0000000,S,D,V,4,2019-08-27 09:21:13.0000000,,,30020,2019-08-29 00:00:00.0000000,2019-04-30 00:00:00.0000000,N,,,,,,J,2019-04-30 00:00:00.0000000,J,2019-08-22 00:00:00.0000000,P,JP,B,2020-09-01,TICT-VBAOPIC-20,,,J,N,601,Hogeschool Utrecht; Utrecht,2019-05-09,J,,,DD,2019-05-21,1994-01-15,M,XXX,2019,VO,J
101,1768080,BTICIC,BTICIC,2020,2020-09-01 00:00:00.0000000,2021-08-31 00:00:00.0000000,S,D,V,4,2020-08-23 12:12:06.0000000,,,30020,2020-08-25 00:00:00.0000000,2020-06-12 00:00:00.0000000,N,,,,,,J,,NVT,,,,D,2019-09-01,TICT-VPOPICT-19,,,J,N,3,Stichting ROC Midden Nederland,2015-06-26,J,,,N,,1994-01-15,M,XXX,2019,VWO,N
102,1768080,BTICIC,BTICIC,2020,2020-09-01 00:00:00.0000000,2021-08-31 00:00:00.0000000,S,D,V,4,2020-08-23 12:12:06.0000000,,,30020,2020-08-25 00:00:00.0000000,2020-06-12 00:00:00.0000000,N,,,,,,J,,NVT,,,,D,2019-09-01,TICT-VPOPICT-19,,,J,N,591,Hogeschool Utrecht,,N,30020.0,B HBO-ICT,GV,2021-09-24,1994-01-15,M,XXX,2019,HBO,J
103,1768080,BTICIC,BTICIC,2020,2020-09-01 00:00:00.0000000,2021-08-31 00:00:00.0000000,S,D,V,4,2020-08-23 12:12:06.0000000,,,30020,2020-08-25 00:00:00.0000000,2020-06-12 00:00:00.0000000,N,,,,,,J,,NVT,,,,D,2019-09-01,TICT-VPOPICT-19,,,J,N,601,Hogeschool Utrecht; Utrecht,2019-05-09,J,,,DD,2019-05-21,1994-01-15,M,XXX,2019,VO,J
