STUDENT_NUM,STUDY_PROGRAM,ACADEMIC_YEAR,START_DATE,END_DATE,ENROLLMENT_TYPE,EXAM_TYPE,FULL_TIME_PART,PROGRAM_ACTIVE_CODE,DATE_ACTIVE_CODE_MODIFIED,HIGHER_EDU_REGISTER,DATE_REGIS_PROOF,ESTABLISHMENT_LOCATION,REGISTRATION_STATUS,PRIOR_EDU_STATUS,LANGUAGE_TEST_RESULTS,UPPER_YEAR_STUDENT_REQUEST,DATE_ENROLLMENT_REQUEST,FINANCING,STUDY_CHECK_PARTICIPATION,FLEXIBLE_STUDY_PARTICIPATION,EXAM_ADMINISTERED,DATE_EXAM_STARTED,EXAM_PROG_DETAILS,DATE_EXAM_CONDUCTED,EXAM_FINAL_RESULT,FIRST_DEGREE_CLASSIFICATION,EXAM_REGISTRATION_DATE,DATE_EXAM_DETAILS_MODIFIED,EXAM_DETAILS_SENT_DUO,FROZEN_STUDENT_STATUS,HONORS_PROG_PARTICIPATION,PRIOR_EDUCATION,PRIOR_FINAL_EXAM_DATE,SCHOOL_DESCRIPTION,PRIOR_DIMPLOMA_OBTAINTION,PRIOR_VERIFICATION_STATUS,PRIOR_VERIFICATION_DATE,PRIOR_EDUCATION_DESCRIPTION,BIRTH_DATE,GENDER,NATIONALITY,YEAR_STARTED_HU,PREFERRED_EDUCATION,PRIOR_QUALIFICATION_TYPE,INFO_CURRENT,PRIOR_EDUCATION_IBG,STUDENT_AGE,ENROLLMENT_WINDOW,PRIOR_EXAM_YEAR,EXAM_BEFORE_ENROLLMENT_STATUS,DROPOUT_RISK,YEAR
391278,BTLCCY,2022,2022-09-01,2023-02-28,S,B,V,4.0,2022-06-23,34396.0,2021-07-29,UTRECHT,U,S,N,N,2022-06-15,J,NVT,N,B,2023-09-01,OAKOP-22,2024-06-28,absent,J,2015-05-29,2024-07-01,N,N,N,370,2018-06-13,16YV00,J,GD,2018-06-13,N,2000-09-02,V,NL,2018.0,J,HAVO,J,370,21,11,2018,pending,1,2022
388100,BMFC,2022,2022-09-01,2023-08-31,S,B,V,4.0,2022-07-24,35520.0,2021-07-29,UTRECHT,I,S,N,N,2022-07-15,J,NVT,N,B,2019-09-01,MEFC-BV-18,2024-02-20,passed,J,2015-05-29,2024-02-28,N,J,N,591,2024-02-20,25DW00,J,GD,2013-03-21,N,1999-12-03,M,NL,2018.0,J,HBO,J,591,22,7,2024,pending,0,2022
445315,BGHBFA,2022,2022-09-01,2023-08-31,S,D,V,4.0,2022-07-22,34090.0,2021-07-29,UTRECHT,I,S,N,N,2022-06-29,J,NVT,N,B,2021-09-01,GFA-HF.VT-21,2024-06-28,absent,J,2015-05-29,2024-07-01,N,N,N,591,2019-06-12,25DW00,N,GV,2013-03-21,N,1999-02-03,V,NL,2020.0,J,HBO,J,591,23,9,2019,done,1,2022
418126,BJJO,2022,2022-09-01,2023-08-31,S,B,V,4.0,2022-07-13,34686.0,2021-07-29,UTRECHT,I,S,N,N,2022-07-12,J,NVT,N,HN,2021-09-01,J-HONOURS,2024-06-28,absent,J,2015-05-29,2024-07-01,N,N,N,373,2019-06-12,02VM00,J,GD,2019-06-12,J,2001-06-30,V,NL,2019.0,J,HAVO,J,373,21,7,2019,pending,1,2022
409894,BJJO,2022,2022-09-01,2023-08-31,S,B,V,4.0,2022-07-02,34686.0,2021-07-29,UTRECHT,I,S,N,N,2022-07-02,J,NVT,N,B,2020-09-01,JJO-BV-20,2024-06-19,MG,J,2024-06-28,2024-06-24,J,J,N,372,2019-06-12,20ST00,J,GD,2019-06-12,J,2001-03-09,M,NL,2019.0,J,HAVO,J,372,21,9,2019,pending,0,2022
393328,BMBDK,2022,2022-09-01,2023-08-31,S,B,V,4.0,2022-08-05,34035.0,2021-07-29,UTRECHT,I,S,N,N,2022-07-29,J,NVT,N,B,2020-09-01,MBDK-BV-19,2024-06-28,absent,J,2015-05-29,2024-07-01,N,N,N,372,2018-06-13,00VY00,J,GD,2018-06-13,J,2001-03-22,V,NL,2018.0,J,HAVO,J,372,21,5,2018,pending,1,2022
436068,BAIV,2022,2022-09-01,2023-08-31,S,B,V,4.0,2022-06-12,39268.0,2021-07-29,UTRECHT,I,S,N,N,2022-06-10,J,NVT,N,B,2021-09-01,AIV-BACHV-21,2024-06-28,absent,J,2015-05-29,2024-07-01,N,N,N,611,2021-06-25,25DW00,J,GD,2021-06-25,N,2003-05-08,V,NL,2020.0,J,HBO,J,611,19,12,2021,pending,1,2022
438479,BASW,2022,2022-09-01,2023-08-31,S,B,V,4.0,2022-08-11,34116.0,2021-07-29,UTRECHT,I,S,N,N,2022-07-26,J,NVT,N,D,2020-09-01,TLSC-PROPV-21,2024-06-28,absent,J,2015-05-29,2024-07-01,N,N,N,Others,2018-07-10,25PZ00,J,GD,2018-07-10,N,1999-09-15,V,NL,2020.0,J,MBO,J,25403,22,5,2018,done,1,2022
261147,BOEVWIS2,2022,2022-09-01,2023-08-31,S,D,D,4.0,2022-06-28,35221.0,2021-07-29,UTRECHT,I,S,N,N,2022-06-24,J,NVT,N,B,2015-09-01,TCIF-VSIEBAC-15,2024-06-28,absent,J,2015-05-29,2024-07-01,N,J,N,174,2019-06-12,00YH03,N,N,2013-03-21,J,1994-12-31,M,NL,2014.0,N,VWO,J,174,27,10,2019,pending,1,2022
436068,BAIV,2022,2022-09-01,2023-08-31,S,B,V,4.0,2022-06-12,39268.0,2021-07-29,UTRECHT,I,S,N,N,2022-06-10,J,NVT,N,HN,2021-09-01,A-HONOURS,2024-06-05,passed,J,2015-05-29,2024-07-01,N,J,N,611,2021-06-25,25DW00,J,GD,2021-06-25,N,2003-05-08,V,NL,2020.0,J,HBO,J,611,19,12,2021,pending,0,2022
443723,BGHBHB,2022,2022-09-01,2023-08-31,S,B,V,4.0,2022-06-24,34560.0,2021-07-29,UTRECHT,I,S,N,N,2022-06-15,J,NVT,N,B,2020-09-01,GVE-HF-20,2024-06-28,absent,J,2015-05-29,2024-07-01,N,N,N,591,2019-06-12,25DW00,N,GV,2013-03-21,N,2001-05-28,V,NL,2020.0,N,HBO,J,591,21,11,2019,done,1,2022
437615,BGHBLO,2022,2022-09-01,2023-08-31,S,B,V,4.0,2022-07-27,34578.0,2021-07-29,UTRECHT,I,S,N,N,2022-07-27,J,NVT,N,D,2020-09-01,GLO-PROP-20,2022-04-08,passed,N,2022-05-30,2022-05-09,J,J,N,611,2022-04-08,25DW00,J,GD,2022-04-08,N,2001-07-24,V,NL,2020.0,J,HBO,J,611,21,5,2022,pending,0,2022
310198,BOTAENG2,2022,2022-09-01,2023-08-31,S,B,V,4.0,2022-07-21,35195.0,2021-07-29,UTRECHT,I,S,N,N,2022-07-06,J,NVT,J,B,2016-09-01,OAENG-HFVT-16,2024-06-28,absent,J,2015-05-29,2024-07-01,N,N,N,591,2024-01-26,25DW00,J,GD,2024-01-26,N,1998-09-25,M,NL,2015.0,J,HBO,J,591,23,8,2024,pending,1,2022
446276,BTLCLS,2022,2022-09-01,2023-03-02,S,D,V,4.0,2022-08-17,34397.0,2021-07-29,UTRECHT,U,S,N,N,2022-08-03,J,NVT,N,B,2021-09-01,TLSC-BACV-21,2024-06-28,absent,J,2015-05-29,2024-07-01,N,N,N,371,2018-06-29,00UM00,J,GD,2018-06-29,N,2000-01-30,V,NL,2020.0,J,HAVO,J,371,22,4,2018,done,1,2022
388100,BMFC,2022,2022-09-01,2023-08-31,S,B,V,4.0,2022-07-24,35520.0,2021-07-29,UTRECHT,I,S,N,N,2022-07-15,J,NVT,N,B,2019-09-01,MEFC-BV-18,2024-02-20,passed,J,2024-03-12,2024-02-28,J,J,N,372,2017-06-14,00MK00,J,GD,2013-03-21,J,1999-12-03,M,NL,2018.0,J,HAVO,J,372,22,7,2017,done,0,2022
274166,BAPE,2022,2022-09-01,2022-11-30,S,B,V,4.0,2022-08-23,35158.0,2021-07-29,AMERSFOORT,U,S,N,N,2022-08-14,J,NVT,N,B,2018-09-01,APE-BACHV-18,2024-06-28,absent,J,2015-05-29,2024-07-01,N,N,N,591,2019-06-12,25KB00,N,N,2013-03-21,N,1994-07-11,V,NL,2013.0,J,HBO,J,591,28,3,2019,pending,1,2022
434060,BGHBFA,2022,2022-09-01,2023-08-31,S,B,V,4.0,2022-06-17,34090.0,2021-07-29,UTRECHT,I,S,N,N,2022-06-10,J,NVT,N,B,2021-09-01,GFA-HF.VT-21,2024-06-28,absent,J,2015-05-29,2024-07-01,N,N,N,611,2022-01-11,25DW00,J,GD,2022-01-11,N,2001-07-21,V,NL,2020.0,J,HBO,J,611,20,12,2022,pending,1,2022
319188,MOEVBIO,2022,2022-09-01,2023-08-31,S,M,D,4.0,2022-08-29,45279.0,2021-07-29,UTRECHT,I,S,N,N,2022-08-23,J,NVT,N,B,2015-09-01,OASCH-HFDT-16,2024-06-28,absent,J,2015-05-29,2024-07-01,N,J,N,591,2014-03-28,25KB01,J,GD,2014-03-28,N,1991-04-18,V,NL,2015.0,N,HBO,J,591,31,1,2014,done,1,2022
440118,BTBE,2022,2022-09-01,2023-08-31,S,D,V,4.0,2022-09-04,39280.0,2021-07-29,UTRECHT,I,S,N,N,2022-08-01,J,NVT,N,D,2021-09-01,TBBE-PROPV-21,2023-12-18,passed,N,2024-02-13,2024-02-01,J,J,N,591,2019-06-12,25DW00,N,GV,2021-08-27,N,2001-06-17,M,NL,2020.0,N,HBO,J,591,21,4,2019,done,0,2022
433734,BGHBFY,2022,2022-09-01,2023-08-31,S,B,D,4.0,2022-07-26,34570.0,2021-07-29,UTRECHT,I,S,N,N,2022-06-25,J,NVT,N,D,2020-09-01,GIBS-PROP.DT-20,2021-06-17,passed,N,2021-07-06,2021-06-29,J,J,N,601,2020-03-05,25DW00,J,DD,2020-04-23,J,1993-08-10,M,NL,2020.0,J,VO,J,601,28,10,2020,pending,0,2022
442999,BJCB,2022,2022-09-01,2023-08-31,S,B,V,4.0,2022-07-22,35516.0,2021-07-29,UTRECHT,I,S,N,N,2022-06-10,J,NVT,N,B,2021-09-01,JCB-BV-21,2024-05-31,MG,J,2024-06-27,2024-06-20,J,J,N,591,2019-06-12,25DW00,N,GV,2020-06-19,N,2001-03-11,V,DUI,2020.0,J,HBO,J,591,21,12,2019,done,0,2022
443723,BGHBHB,2022,2022-09-01,2023-08-31,S,B,V,4.0,2022-06-24,34560.0,2021-07-29,UTRECHT,I,S,N,N,2022-06-15,J,NVT,N,B,2020-09-01,GVE-HF-20,2024-02-15,passed,J,2015-05-29,2024-02-26,N,J,N,373,2019-06-12,00CB01,J,GD,2019-06-12,N,2001-05-28,V,NL,2020.0,N,HAVO,J,373,21,11,2019,done,0,2022
444173,BJCB,2022,2022-09-01,2023-06-15,S,D,V,4.0,2022-08-17,35516.0,2021-07-29,UTRECHT,U,S,N,N,2022-08-16,J,NVT,N,B,2021-09-01,JCB-BV-21,2024-06-28,absent,J,2015-05-29,2024-07-01,N,N,N,611,2023-06-15,25DW00,J,GD,2023-06-15,N,2003-09-19,M,NL,2020.0,J,HBO,J,611,18,2,2023,pending,1,2022
395692,BOTAENG2,2022,2022-09-01,2023-08-31,S,B,V,4.0,2022-07-06,35195.0,2021-07-29,UTRECHT,I,S,N,N,2022-06-30,J,NVT,N,B,2019-09-01,OAENG-HFVT-19,2024-06-28,absent,J,2015-05-29,2024-07-01,N,N,N,611,2022-07-07,25DW00,J,GD,2022-07-07,N,1995-02-04,V,NL,2018.0,J,HBO,J,611,27,9,2022,pending,1,2022
437896,BGHBZO,2022,2022-09-01,2023-08-31,S,D,V,4.0,2022-07-22,34538.0,2021-07-29,AMERSFOORT,I,S,N,N,2022-06-10,J,NVT,N,D,2020-09-01,GZO-PROP-20,2024-01-15,passed,N,2024-02-02,2024-01-23,J,J,N,611,2024-01-15,25DW00,J,GD,2024-01-15,N,2000-03-25,V,SPA,2020.0,J,HBO,J,611,22,12,2024,pending,0,2022
391278,BTLCCY,2022,2022-09-01,2023-02-28,S,B,V,4.0,2022-06-23,34396.0,2021-07-29,UTRECHT,U,S,N,N,2022-06-15,J,NVT,N,D,2018-09-01,TCHY-PROPV-18,2019-08-28,passed,N,2019-09-27,2019-09-11,J,J,N,591,2019-06-12,25DW00,N,GV,2023-06-16,N,2000-09-02,V,NL,2018.0,N,HBO,J,591,21,11,2019,pending,0,2022
388100,BMFC,2022,2022-09-01,2023-08-31,S,B,V,4.0,2022-07-24,35520.0,2021-07-29,UTRECHT,I,S,N,N,2022-07-15,J,NVT,N,B,2019-09-01,MEFC-BV-18,2024-02-20,passed,J,2024-03-12,2024-02-28,J,J,N,611,2020-12-01,25DW00,J,GD,2020-12-01,N,1999-12-03,M,NL,2018.0,J,HBO,J,611,22,7,2020,pending,0,2022
274166,BAPE,2022,2022-09-01,2022-11-30,S,B,V,4.0,2022-08-23,35158.0,2021-07-29,AMERSFOORT,U,S,N,N,2022-08-14,J,NVT,N,B,2018-09-01,APE-BACHV-18,2024-06-28,absent,J,2015-05-29,2024-07-01,N,N,N,SL 00611-01,2019-04-12,25DW16,J,GD,2019-04-12,N,1994-07-11,V,NL,2013.0,N,HBO,J,611,28,3,2019,pending,1,2022
296084,BMFC,2022,2022-09-01,2023-08-31,S,B,V,4.0,2022-08-23,35520.0,2021-07-29,UTRECHT,I,S,N,N,2022-08-22,J,NVT,N,B,2015-09-01,MEBE-BV-14,2024-06-28,absent,J,2015-05-29,2024-07-01,N,J,N,611,2019-12-20,25DW00,J,GD,2019-12-20,N,1993-04-26,M,NL,2014.0,J,HBO,J,611,29,1,2019,pending,1,2022
432742,BTLCCY,2022,2022-09-01,2023-08-31,S,B,V,4.0,2022-08-26,34396.0,2021-07-29,UTRECHT,I,S,N,N,2022-08-25,J,NVT,N,B,2021-09-01,TCHY-BACHV-21,2024-06-28,absent,J,2015-05-29,2024-07-01,N,N,N,611,2022-03-04,25DW00,J,GD,2022-03-04,N,2000-06-01,M,NL,2020.0,J,HBO,J,611,22,1,2022,pending,1,2022
378075,BGHBLO,2022,2022-09-01,2023-08-31,S,B,V,4.0,2022-08-07,34578.0,2021-07-29,UTRECHT,I,S,N,N,2022-07-30,J,NVT,N,B,2019-09-01,GLO-HF-19,2024-06-28,absent,J,2015-05-29,2024-07-01,N,N,N,591,2019-06-12,25DW00,N,GV,2019-07-22,N,1998-02-21,V,NL,2018.0,J,HBO,J,591,24,5,2019,pending,1,2022
329041,BACTMU,2022,2022-09-01,2023-08-31,S,B,V,4.0,2022-08-06,34644.0,2021-07-29,AMERSFOORT,I,S,N,N,2022-08-06,J,NVT,N,D,2018-09-01,ACTA-PROPV-18,2020-06-16,passed,N,2020-08-24,2020-06-29,J,J,N,611,2020-06-16,25DW16,J,GD,2020-06-16,N,1999-07-28,V,NL,2018.0,J,HBO,J,611,23,4,2020,pending,0,2022
338658,BTICIC,2022,2022-09-01,2023-08-31,S,B,V,4.0,2022-08-23,30020.0,2021-07-29,UTRECHT,I,S,N,N,2022-08-21,J,NVT,N,B,2020-09-01,TICT-VBACSD-20,2024-04-03,passed,J,2015-05-29,2024-04-11,N,J,N,741,2019-06-12,21PD00,N,N,2013-03-21,N,1998-10-06,V,NL,2019.0,J,WO,J,741,23,2,2019,pending,0,2022
436154,BJCB,2022,2022-09-01,2023-08-31,S,B,V,4.0,2022-07-04,35516.0,2021-07-29,UTRECHT,I,S,N,N,2022-06-19,J,NVT,N,D,2020-09-01,JCB-DV-20,2021-06-27,passed,N,2021-07-26,2021-07-08,J,J,N,173,2019-06-12,30UB00,J,GD,2019-06-12,J,2001-08-27,V,NL,2020.0,N,VWO,J,173,20,11,2019,done,0,2022
408645,BTLCCY,2022,2022-09-01,2023-08-31,S,D,V,4.0,2022-07-15,34396.0,2021-07-29,UTRECHT,I,S,N,N,2022-06-10,J,NVT,N,B,2024-09-01,TCHY-BACHV-24,2024-06-28,absent,J,2015-05-29,2024-07-01,N,N,N,591,2019-06-12,25DW00,N,N,2013-03-21,N,1999-12-29,M,NL,2019.0,J,HBO,J,591,22,12,2019,pending,1,2022
438479,BASW,2022,2022-09-01,2023-08-31,S,B,V,4.0,2022-08-11,34116.0,2021-07-29,UTRECHT,I,S,N,N,2022-07-26,J,NVT,N,B,2020-09-01,ASW-BACHV-20,2024-06-28,absent,J,2015-05-29,2024-07-01,N,N,N,591,2019-06-12,25DW00,N,GV,2013-03-21,N,1999-09-15,V,NL,2020.0,N,HBO,J,591,22,5,2019,done,1,2022
413338,BJCB,2022,2022-09-01,2023-04-04,S,D,V,4.0,2022-07-25,35516.0,2021-07-29,UTRECHT,U,S,N,N,2022-05-10,J,NVT,N,D,2020-09-01,TEWT-VWPROP-20,2024-06-28,absent,J,2015-05-29,2024-07-01,N,J,N,SL 00801-1,2015-05-30,25DW00,J,N,2013-03-21,J,1996-10-17,V,CHI,2020.0,J,HBO,J,801,25,16,2015,done,1,2022
336634,BOEVSCH2,2022,2022-09-01,2023-08-31,S,D,V,4.0,2022-08-21,35199.0,2021-07-29,UTRECHT,I,S,N,N,2022-08-19,J,NVT,N,B,2020-09-01,OASCH-HFVT-20,2024-06-28,absent,J,2015-05-29,2024-07-01,N,N,N,SL 00591-02,2019-06-12,25DW00,N,N,2013-03-21,N,1998-08-12,M,NL,2016.0,N,HBO,J,591,24,2,2019,pending,1,2022
444348,BASW,2022,2022-09-01,2023-08-31,S,B,V,4.0,2022-07-21,34116.0,2021-07-29,UTRECHT,I,S,N,N,2022-07-19,J,NVT,N,B,2021-09-01,ASW-BACHV-21,2024-07-04,passed,J,2015-05-29,2024-07-15,N,J,N,Others,2020-07-06,25LH00,J,GD,2020-07-06,J,2000-12-24,V,NL,2020.0,J,MBO,J,25412,21,6,2020,pending,0,2022
261147,BOEVWIS2,2022,2022-09-01,2023-08-31,S,D,D,4.0,2022-06-28,35221.0,2021-07-29,UTRECHT,I,S,N,N,2022-06-24,J,NVT,N,D,2014-09-01,TICT-VINP-14,2024-06-28,absent,J,2015-05-29,2024-07-01,N,J,N,SL 00591-04,2019-06-12,25DW00,N,N,2013-03-21,N,1994-12-31,M,NL,2014.0,N,HBO,J,591,27,10,2019,pending,1,2022
326948,BJDE,2022,2022-09-01,2023-08-31,S,B,V,4.0,2022-07-06,34092.0,2021-07-29,UTRECHT,I,S,N,N,2022-06-24,J,NVT,N,D,2019-09-01,JDE-DV-19,2021-03-26,passed,N,2021-05-25,2021-04-20,J,J,N,372,2019-06-12,30DU00,N,N,2013-03-21,J,1999-06-03,M,NL,2018.0,N,HAVO,J,372,23,10,2019,pending,0,2022
421050,BARE,2022,2022-09-01,2023-08-31,S,B,V,4.0,2022-06-14,39205.0,2021-07-29,UTRECHT,I,S,N,N,2022-05-10,J,NVT,N,B,2020-09-01,ADR-HBRV-B-20,2024-06-28,absent,J,2015-05-29,2024-07-01,N,N,N,5373,2018-06-29,25MA00,J,GD,2018-06-29,J,1999-11-27,V,NL,2019.0,N,HAVO,J,373,22,16,2018,done,1,2022
355411,BASW,2022,2022-09-01,2023-08-31,S,B,V,4.0,2022-07-31,34116.0,2021-07-29,UTRECHT,I,S,N,N,2022-06-30,J,NVT,N,B,2018-09-01,ASW-BACHV-18,2024-06-28,absent,J,2015-05-29,2024-07-01,N,N,N,591,2019-06-12,25DW00,N,GV,2019-07-24,N,1994-12-04,V,NL,2017.0,J,HBO,J,591,27,9,2019,pending,1,2022
436154,BJCB,2022,2022-09-01,2023-08-31,S,B,V,4.0,2022-07-04,35516.0,2021-07-29,UTRECHT,I,S,N,N,2022-06-19,J,NVT,N,B,2021-09-01,JCB-BV-21,2024-06-28,absent,J,2015-05-29,2024-07-01,N,N,N,611,2021-06-27,25DW00,J,GD,2021-06-27,N,2001-08-27,V,NL,2020.0,J,HBO,J,611,20,11,2021,pending,1,2022
261147,BOEVWIS2,2022,2022-09-01,2023-08-31,S,D,D,4.0,2022-06-28,35221.0,2021-07-29,UTRECHT,I,S,N,N,2022-06-24,J,NVT,N,B,2016-09-01,OAWIS-HFVT-16,2024-06-28,absent,J,2015-05-29,2024-07-01,N,N,N,174,2019-06-12,00YH03,N,N,2013-03-21,J,1994-12-31,M,NL,2014.0,N,VWO,J,174,27,10,2019,pending,1,2022
436154,BJCB,2022,2022-09-01,2023-08-31,S,B,V,4.0,2022-07-04,35516.0,2021-07-29,UTRECHT,I,S,N,N,2022-06-19,J,NVT,N,B,2021-09-01,JCB-BV-21,2024-06-14,passed,J,2015-05-29,2024-06-20,N,J,N,173,2019-06-12,30UB00,J,GD,2019-06-12,J,2001-08-27,V,NL,2020.0,J,VWO,J,173,20,11,2019,done,0,2022
301838,BMBDK,2022,2022-09-01,2023-08-31,S,D,V,4.0,2022-08-31,34035.0,2021-07-29,UTRECHT,I,S,N,N,2022-08-29,J,NVT,N,D,2015-09-01,GZO-PROP-15,2024-06-28,absent,J,2015-05-29,2024-07-01,N,J,N,SL 00591-05,2019-06-12,25DW00,N,N,2013-03-21,N,1996-04-17,M,NL,2015.0,N,HBO,J,591,26,0,2019,pending,1,2022
413338,BJCB,2022,2022-09-01,2023-04-04,S,D,V,4.0,2022-07-25,35516.0,2021-07-29,UTRECHT,U,S,N,N,2022-05-10,J,NVT,N,HN,2021-07-01,T-HONOURS,2024-06-28,absent,J,2015-05-29,2024-07-01,N,J,N,601,2019-05-09,25DW00,J,DD,2019-08-08,N,1996-10-17,V,CHI,2020.0,J,VO,J,601,25,16,2019,done,1,2022
421050,BARE,2022,2022-09-01,2023-08-31,S,B,V,4.0,2022-06-14,39205.0,2021-07-29,UTRECHT,I,S,N,N,2022-05-10,J,NVT,N,B,2020-09-01,ADR-HBRV-B-20,2024-06-28,absent,J,2015-05-29,2024-07-01,N,N,N,611,2022-06-21,25DW00,J,GD,2022-06-21,N,1999-11-27,V,NL,2019.0,J,HBO,J,611,22,16,2022,pending,1,2022
436124,BTIBTB,2022,2022-09-01,2023-08-31,S,B,V,4.0,2022-08-08,34421.0,2021-07-29,UTRECHT,I,S,N,N,2022-07-05,J,NVT,N,B,2021-09-01,TETB-VBAC-21,2024-06-28,absent,J,2015-05-29,2024-07-01,N,N,N,371,2019-06-12,15BH01,J,GD,2019-06-12,J,2002-02-19,M,NL,2020.0,N,HAVO,J,371,20,8,2019,done,1,2022
336634,BOEVSCH2,2022,2022-09-01,2023-08-31,S,D,V,4.0,2022-08-21,35199.0,2021-07-29,UTRECHT,I,S,N,N,2022-08-19,J,NVT,N,D,2017-09-01,TCHY-PROPV-17,2024-06-28,absent,J,2015-05-29,2024-07-01,N,J,N,374,2016-06-16,02TG00,J,GD,2016-06-16,N,1998-08-12,M,NL,2016.0,N,HAVO,J,374,24,2,2016,pending,1,2022
445315,AJHSW,2022,2022-09-01,2022-09-30,S,A,D,4.0,2022-07-08,80147.0,2021-07-29,AMERSFOORT,U,S,N,N,2022-07-07,T,J,N,D,2020-09-01,GFA-PROP.VT-20,2024-06-28,absent,J,2015-05-29,2024-07-01,N,N,N,601,2020-08-06,25DW00,J,DD,2020-08-13,N,1999-02-03,V,NL,2020.0,J,VO,J,601,23,8,2020,pending,1,2022
376324,BOGTNGTTOL,2022,2022-09-01,2023-08-31,S,B,V,4.0,2022-05-11,34104.0,2021-07-29,UTRECHT,I,S,N,N,2022-05-11,J,NVT,N,D,2018-09-01,OGTD-PTLK-18,2020-01-29,passed,N,2020-07-07,2020-03-19,J,J,N,611,2020-01-29,25DW00,J,GD,2020-01-29,N,1997-12-31,M,NL,2018.0,J,HBO,J,611,24,16,2020,pending,0,2022
397434,BOTAENG2,2022,2022-09-01,2023-08-31,S,B,D,4.0,2022-08-04,35195.0,2021-07-29,UTRECHT,I,S,N,N,2022-06-10,J,NVT,J,B,2018-09-01,OAENG-HFDT-18,2024-06-28,absent,J,2015-05-29,2024-07-01,N,N,N,591,2019-06-12,25DW00,N,N,2013-03-21,N,1970-01-09,V,NL,2018.0,N,HBO,J,591,52,12,2019,pending,1,2022
388100,BMFC,2022,2022-09-01,2023-08-31,S,B,V,4.0,2022-07-24,35520.0,2021-07-29,UTRECHT,I,S,N,N,2022-07-15,J,NVT,N,D,2018-09-01,MEFC-DV-18,2020-12-01,passed,N,2021-01-25,2021-01-06,J,J,N,372,2017-06-14,00MK00,J,GD,2017-06-14,J,1999-12-03,M,NL,2018.0,J,HAVO,J,372,22,7,2017,done,0,2022
261147,BOEVWIS2,2022,2022-09-01,2023-08-31,S,D,D,4.0,2022-06-28,35221.0,2021-07-29,UTRECHT,I,S,N,N,2022-06-24,J,NVT,N,D,2014-09-01,TLSC-PROPV-21,2024-06-28,absent,J,2015-05-29,2024-07-01,N,N,N,591,2019-06-12,25DW00,N,N,2013-03-21,N,1994-12-31,M,NL,2014.0,J,HBO,J,591,27,10,2019,pending,1,2022
417169,BOGTNGTTOL,2022,2022-09-01,2023-08-31,S,B,V,4.0,2022-08-22,34104.0,2021-07-29,UTRECHT,I,S,N,N,2022-08-13,J,NVT,N,D,2019-09-01,OGTD-PTLK-19,2021-07-06,passed,N,2021-09-16,2021-08-27,J,J,N,371,2017-06-14,00YH03,J,GD,2017-06-14,J,2000-06-29,V,NL,2019.0,J,HAVO,J,371,22,3,2017,done,0,2022
444348,BASW,2022,2022-09-01,2023-08-31,S,B,V,4.0,2022-07-21,34116.0,2021-07-29,UTRECHT,I,S,N,N,2022-07-19,J,NVT,N,D,2020-09-01,ASW-PROPV-20,2021-07-05,passed,N,2021-07-27,2021-07-14,J,J,N,Others,2020-07-06,25LH00,J,GD,2020-07-06,J,2000-12-24,V,NL,2020.0,J,MBO,J,25412,21,6,2020,pending,0,2022
439210,BJJO,2022,2022-09-01,2023-08-31,S,B,V,4.0,2022-05-16,34686.0,2021-07-29,UTRECHT,I,S,N,N,2022-05-10,J,NVT,N,D,2020-09-01,JJO-DV-20,2022-04-07,passed,N,2022-05-16,2022-05-09,J,J,N,591,2024-06-21,25DW00,J,GD,2024-06-21,N,2003-11-05,V,NL,2020.0,J,HBO,J,591,18,16,2024,pending,0,2022
310198,BOTAENG2,2022,2022-09-01,2023-08-31,S,B,V,4.0,2022-07-21,35195.0,2021-07-29,UTRECHT,I,S,N,N,2022-07-06,J,NVT,J,B,2016-09-01,OAENG-HFVT-16,2024-01-26,passed,J,2015-05-29,2024-02-08,N,J,N,591,2019-06-12,25DW00,N,GV,2013-03-21,N,1998-09-25,M,NL,2015.0,J,HBO,J,591,23,8,2019,pending,0,2022
390881,BJCB,2022,2022-09-01,2023-08-31,S,B,V,4.0,2022-07-07,35516.0,2021-07-29,UTRECHT,U,S,N,N,2022-06-07,J,NVT,N,B,2019-09-01,JCB-BV-19,2023-06-14,passed,J,2023-08-28,2023-07-13,J,J,N,611,2020-07-01,25DW00,J,GD,2020-07-01,N,1999-02-28,V,NL,2018.0,J,HBO,J,611,23,12,2020,pending,0,2022
328131,MOTAENG,2022,2022-09-01,2023-08-31,S,M,D,4.0,2022-07-19,45262.0,2021-07-29,UTRECHT,I,S,N,N,2022-03-29,J,NVT,N,B,2018-09-01,OAENG-HFVT-18,2022-06-22,passed,J,2022-07-18,2022-07-07,J,J,N,371,2016-06-16,20EI03,J,GD,2016-06-16,J,1997-11-23,V,NL,2016.0,J,HAVO,J,371,24,22,2016,pending,0,2022
326948,BJDE,2022,2022-09-01,2023-08-31,S,B,V,4.0,2022-07-06,34092.0,2021-07-29,UTRECHT,I,S,N,N,2022-06-24,J,NVT,N,D,2018-09-01,JCB-DV-18,2024-06-28,absent,J,2015-05-29,2024-07-01,N,J,N,SL 00591-04,2019-06-12,25DW00,N,N,2013-03-21,N,1999-06-03,M,NL,2018.0,N,HBO,J,591,23,10,2019,pending,1,2022
